Counter,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,GyroX,GyroY,Timestamp,FUNC_ID,FUNC_VALUE,MARKER,SYNC_SIGNAL,CMS_Q,DRL_Q,AF3_Q,F7_Q,F3_Q,FC5_Q,T7_Q,P7_Q,O1_Q,O2_Q,P8_Q,T8_Q,FC6_Q,F4_Q,F8_Q,AF4_Q,Blink,LeftWink,RightWink,EyesOpen,LeftEyeLid,RightEyelid
89,4801.025641,3866.153846,4858.974359,4578.461538,4309.230769,3830.25641,4389.74359,4316.410256,4198.461538,4272.307692,4414.871795,4030.25641,4177.948718,4200.512821,2551,2795,19.774,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
90,4795.384615,3856.410256,4871.282051,4585.128205,4324.102564,3844.102564,4398.461538,4327.692308,4207.179487,4278.974359,4413.846154,4037.948718,4158.461538,4206.153846,2551,2795,19.781,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
91,4787.179487,3845.641026,4870.25641,4578.461538,4316.410256,3840.512821,4393.846154,4323.589744,4205.641026,4284.615385,4417.435897,4032.307692,4168.717949,4200.512821,2551,2799,19.788,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
92,4802.051282,3850.769231,4865.641026,4580,4297.435897,3827.692308,4391.282051,4317.435897,4202.564103,4286.666667,4426.666667,4035.384615,4204.102564,4205.641026,2563,2807,19.796,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
93,4811.282051,3846.153846,4866.666667,4577.948718,4297.948718,3829.230769,4396.923077,4321.538462,4208.717949,4281.538462,4436.923077,4043.076923,4212.307692,4214.871795,2547,2795,19.804,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
94,4797.435897,3825.128205,4861.025641,4567.692308,4311.282051,3836.410256,4394.358974,4324.615385,4214.871795,4284.615385,4446.153846,4034.871795,4209.230769,4214.871795,2547,2799,19.812,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
95,4793.333333,3818.461538,4860.512821,4574.871795,4322.564103,3842.051282,4395.384615,4331.794872,4225.128205,4308.205128,4467.179487,4042.051282,4240,4224.615385,2551,2795,19.82,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
96,4802.051282,3819.487179,4877.435897,4581.538462,4321.538462,3848.205128,4404.615385,4340.512821,4236.923077,4318.461538,4476.923077,4065.641026,4257.948718,4232.820513,2543,2799,19.828,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
97,4797.435897,3810.25641,4882.564103,4573.333333,4310.25641,3845.128205,4405.128205,4334.358974,4235.384615,4309.230769,4464.102564,4060.512821,4237.435897,4225.128205,2551,2799,19.836,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
98,4792.307692,3808.717949,4867.692308,4574.871795,4308.205128,3840.512821,4398.461538,4328.205128,4229.230769,4306.153846,4454.871795,4042.051282,4226.666667,4222.564103,2547,2799,19.844,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
99,4805.128205,3816.923077,4867.179487,4588.205128,4314.871795,3847.179487,4400.512821,4336.410256,4231.282051,4311.282051,4459.487179,4048.205128,4236.923077,4233.333333,2547,2803,19.851,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
100,4815.384615,3817.948718,4878.974359,4590.769231,4310.25641,3844.615385,4404.615385,4337.435897,4234.358974,4312.820513,4473.333333,4062.051282,4239.487179,4237.948718,2551,2799,19.859,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
101,4807.179487,3815.897436,4877.435897,4587.179487,4306.153846,3832.307692,4401.538462,4328.717949,4234.358974,4306.666667,4476.923077,4060.512821,4228.717949,4227.692308,2547,2799,19.867,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
102,4792.820513,3817.435897,4862.564103,4584.615385,4317.948718,3834.871795,4397.948718,4324.615385,4222.564103,4294.871795,4462.051282,4047.692308,4215.897436,4215.384615,2551,2799,19.875,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
103,4792.820513,3820.512821,4859.487179,4581.025641,4323.076923,3844.615385,4401.538462,4323.589744,4210.769231,4293.333333,4450.769231,4042.051282,4208.717949,4217.435897,2551,2795,19.883,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
104,4807.179487,3830.25641,4875.897436,4589.230769,4322.051282,3842.564103,4408.205128,4330.25641,4224.615385,4307.692308,4465.128205,4054.871795,4215.384615,4232.307692,2551,2803,19.891,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
105,4814.871795,3831.282051,4879.487179,4599.487179,4320,3835.897436,4405.641026,4332.307692,4236.923077,4306.666667,4481.025641,4060,4221.538462,4235.384615,2555,2795,19.899,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
106,4809.230769,3814.871795,4864.102564,4588.717949,4316.923077,3837.948718,4401.025641,4328.717949,4223.076923,4284.615385,4471.794872,4048.205128,4212.307692,4227.179487,2551,2795,19.907,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
107,4812.820513,3813.333333,4864.615385,4582.051282,4325.641026,3840,4404.102564,4333.333333,4213.333333,4283.589744,4460.512821,4049.74359,4211.794872,4232.307692,2555,2795,19.914,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
108,4830.769231,3826.153846,4875.897436,4594.358974,4332.820513,3835.897436,4408.205128,4334.871795,4221.025641,4296.410256,4467.179487,4061.025641,4229.74359,4250.769231,2551,2795,19.922,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
109,4852.307692,3826.153846,4875.897436,4598.461538,4317.948718,3832.820513,4405.641026,4327.692308,4216.923077,4289.230769,4478.461538,4059.487179,4252.307692,4269.230769,2551,2799,19.93,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
110,4884.102564,3833.846154,4881.538462,4598.461538,4306.666667,3829.230769,4398.461538,4321.538462,4199.487179,4276.410256,4473.846154,4061.538462,4274.358974,4288.717949,2555,2799,19.938,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
111,4922.051282,3865.641026,4900,4615.897436,4316.923077,3820.512821,4395.897436,4316.923077,4191.794872,4276.923077,4470.25641,4075.384615,4305.128205,4316.923077,2555,2799,19.946,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
112,4949.74359,3891.794872,4910.769231,4631.282051,4323.076923,3816.410256,4395.897436,4311.794872,4202.051282,4280,4485.641026,4087.692308,4336.410256,4347.692308,2551,2795,19.954,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
113,4969.230769,3902.051282,4916.410256,4632.307692,4323.589744,3829.74359,4397.435897,4316.923077,4216.923077,4282.564103,4495.384615,4091.794872,4351.282051,4366.153846,2551,2799,19.962,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
114,4983.076923,3911.794872,4925.128205,4634.358974,4330.769231,3835.897436,4398.974359,4324.615385,4217.435897,4287.692308,4494.871795,4093.846154,4360.512821,4370.769231,2555,2795,19.97,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
115,4993.846154,3915.384615,4927.692308,4646.666667,4323.076923,3824.615385,4397.948718,4323.589744,4208.717949,4287.692308,4504.102564,4103.589744,4372.307692,4370.25641,2551,2799,19.978,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
116,5002.564103,3916.923077,4926.666667,4657.948718,4307.179487,3821.025641,4394.871795,4322.051282,4204.102564,4273.333333,4506.666667,4108.717949,4365.641026,4370.769231,2555,2799,19.984,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
117,4996.410256,3914.358974,4923.589744,4654.871795,4312.820513,3820.512821,4390.769231,4318.974359,4191.794872,4249.230769,4486.666667,4095.897436,4329.230769,4362.051282,2551,2799,19.993,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
118,4980.512821,3900.512821,4920,4646.666667,4325.128205,3823.589744,4392.820513,4320.512821,4182.051282,4245.128205,4462.564103,4087.692308,4299.487179,4344.102564,2555,2795,20.001,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
119,4975.897436,3901.538462,4924.615385,4647.692308,4320.512821,3832.820513,4398.974359,4327.179487,4190.25641,4260,4454.358974,4091.794872,4296.923077,4339.487179,2551,2795,20.009,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
120,4973.333333,3912.307692,4921.025641,4651.794872,4308.717949,3826.666667,4395.384615,4321.538462,4193.846154,4256.410256,4464.102564,4085.641026,4292.820513,4342.564103,2551,2799,20.017,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
121,4963.076923,3906.666667,4909.74359,4648.205128,4307.179487,3813.333333,4389.230769,4308.205128,4184.102564,4243.076923,4479.487179,4073.846154,4277.435897,4332.820513,2551,2795,20.025,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
122,4949.74359,3894.358974,4904.102564,4638.461538,4310.25641,3813.846154,4388.205128,4306.666667,4182.051282,4245.641026,4473.846154,4070.769231,4259.487179,4316.923077,2551,2799,20.033,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
123,4941.538462,3887.179487,4898.461538,4631.282051,4308.205128,3817.435897,4389.74359,4317.435897,4190.769231,4249.230769,4459.487179,4068.717949,4247.179487,4309.230769,2555,2795,20.041,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
124,4935.384615,3873.846154,4892.307692,4632.820513,4307.179487,3813.846154,4391.794872,4325.128205,4195.897436,4247.179487,4465.128205,4064.102564,4240.512821,4306.153846,2551,2799,20.047,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
125,4923.589744,3851.794872,4889.74359,4629.230769,4316.410256,3820,4393.846154,4322.051282,4201.538462,4255.384615,4467.179487,4058.974359,4234.871795,4296.410256,2551,2795,20.056,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
126,4905.641026,3829.74359,4882.564103,4617.948718,4322.051282,3830.25641,4393.333333,4317.435897,4203.589744,4265.128205,4458.974359,4051.282051,4230.25641,4283.076923,2551,2795,20.064,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
127,4892.820513,3811.282051,4873.846154,4614.871795,4320.512821,3830.769231,4394.358974,4322.564103,4200.512821,4265.641026,4462.564103,4050.769231,4226.666667,4276.923077,2555,2795,20.071,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
128,4890.769231,3799.487179,4876.923077,4617.435897,4324.615385,3831.794872,4398.461538,4327.692308,4208.717949,4269.74359,4478.974359,4062.564103,4233.846154,4276.923077,2551,2799,20.08,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
0,4891.794872,3787.179487,4880.512821,4614.358974,4328.205128,3835.384615,4398.461538,4327.179487,4215.384615,4270.25641,4493.333333,4067.179487,4244.615385,4276.410256,2555,2799,20.087,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
1,4891.794872,3776.923077,4877.948718,4613.846154,4325.128205,3834.871795,4401.025641,4333.846154,4209.230769,4266.153846,4494.358974,4062.564103,4237.948718,4281.025641,2551,2795,20.096,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
2,4885.641026,3770.769231,4875.897436,4611.282051,4323.076923,3830.769231,4403.589744,4335.897436,4201.025641,4263.589744,4484.102564,4056.410256,4216.410256,4281.025641,2551,2799,20.104,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
3,4874.358974,3760.512821,4874.358974,4600.512821,4323.076923,3829.74359,4399.487179,4325.128205,4201.025641,4256.923077,4472.307692,4050.769231,4209.74359,4264.102564,2551,2795,20.112,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
4,4873.846154,3752.307692,4876.410256,4599.487179,4327.179487,3832.820513,4404.102564,4327.692308,4210.25641,4252.820513,4477.948718,4053.333333,4218.461538,4264.102564,2551,2799,20.118,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
5,4882.564103,3755.384615,4880.512821,4608.717949,4333.846154,3836.923077,4413.846154,4342.564103,4219.487179,4261.538462,4491.282051,4067.179487,4221.025641,4283.589744,2555,2795,20.126,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
6,4881.025641,3754.871795,4879.487179,4606.666667,4320.512821,3831.282051,4407.179487,4342.051282,4214.871795,4265.128205,4488.717949,4068.717949,4209.230769,4274.871795,2551,2799,20.135,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
7,4871.794872,3745.128205,4877.435897,4600,4306.153846,3822.564103,4397.435897,4331.794872,4205.128205,4253.846154,4480.512821,4057.435897,4192.307692,4254.358974,2555,2795,20.142,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
8,4870.769231,3739.487179,4880.512821,4602.564103,4318.974359,3825.641026,4403.076923,4333.333333,4210.25641,4249.74359,4486.153846,4060,4182.564103,4269.74359,2551,2795,20.151,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
9,4875.897436,3739.487179,4881.538462,4603.076923,4337.948718,3833.333333,4409.230769,4342.051282,4223.076923,4256.923077,4496.410256,4068.717949,4182.564103,4288.205128,2551,2799,20.159,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
10,4877.435897,3740,4878.461538,4601.538462,4341.538462,3838.461538,4409.74359,4348.717949,4231.794872,4267.692308,4490.25641,4065.128205,4188.205128,4273.846154,2551,2799,20.166,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
11,4868.205128,3736.923077,4876.923077,4598.974359,4333.333333,3844.615385,4414.871795,4351.282051,4235.897436,4270.769231,4475.897436,4053.846154,4185.641026,4251.282051,2551,2799,20.175,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
12,4858.974359,3729.230769,4872.307692,4589.230769,4327.692308,3851.282051,4415.897436,4348.205128,4231.794872,4255.897436,4478.974359,4044.615385,4171.794872,4245.641026,2555,2799,20.182,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
13,4856.923077,3727.179487,4872.307692,4587.692308,4331.282051,3846.666667,4413.333333,4349.74359,4227.692308,4246.666667,4486.666667,4046.666667,4166.666667,4246.666667,2551,2795,20.19,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
14,4852.820513,3728.717949,4876.410256,4595.384615,4325.128205,3831.794872,4411.794872,4353.333333,4223.076923,4247.179487,4478.974359,4052.820513,4162.051282,4239.487179,2551,2803,20.198,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
15,4842.564103,3724.102564,4869.230769,4591.794872,4311.282051,3826.153846,4407.179487,4343.589744,4209.74359,4239.487179,4473.846154,4047.692308,4144.615385,4226.153846,2555,2795,20.206,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
16,4833.846154,3718.461538,4857.948718,4583.589744,4313.333333,3831.794872,4401.538462,4331.282051,4197.435897,4229.230769,4470.769231,4034.358974,4133.333333,4216.410256,2547,2799,20.214,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
17,4827.179487,3713.333333,4855.897436,4582.564103,4318.461538,3832.307692,4402.051282,4330.25641,4195.384615,4230.25641,4452.307692,4025.641026,4133.846154,4213.333333,2555,2799,20.222,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
18,4825.641026,3711.794872,4858.461538,4583.076923,4315.897436,3828.717949,4408.205128,4335.897436,4205.128205,4238.461538,4458.974359,4031.794872,4143.076923,4220,2555,2795,20.23,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
19,4832.307692,3721.538462,4864.102564,4586.666667,4327.692308,3832.820513,4412.820513,4341.538462,4218.461538,4247.179487,4491.794872,4044.615385,4157.948718,4234.358974,2551,2803,20.238,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
20,4831.282051,3724.615385,4861.025641,4587.179487,4335.384615,3834.871795,4407.692308,4341.538462,4217.948718,4248.717949,4486.666667,4041.538462,4151.794872,4232.820513,2551,2803,20.245,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
21,4822.564103,3709.74359,4846.153846,4573.333333,4317.435897,3831.794872,4404.102564,4335.384615,4209.230769,4236.410256,4463.076923,4025.641026,4136.923077,4217.948718,2555,2799,20.253,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
22,4825.641026,3706.666667,4847.179487,4569.230769,4309.230769,3832.307692,4406.666667,4341.538462,4212.820513,4229.74359,4469.74359,4028.205128,4148.205128,4214.871795,2555,2799,20.261,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
23,4832.307692,3717.948718,4860,4582.051282,4325.128205,3837.435897,4409.74359,4352.820513,4221.025641,4234.871795,4479.487179,4040,4155.897436,4217.435897,2551,2807,20.269,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
24,4818.974359,3714.871795,4851.282051,4580,4329.74359,3843.589744,4409.74359,4350.769231,4218.974359,4234.871795,4465.641026,4032.307692,4139.487179,4207.179487,2559,2799,20.277,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
25,4804.102564,3707.692308,4838.974359,4567.692308,4317.948718,3847.179487,4409.74359,4346.666667,4223.076923,4237.435897,4455.384615,4021.025641,4136.923077,4194.871795,2551,2803,20.285,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
26,4819.487179,3718.461538,4851.794872,4574.871795,4324.102564,3844.102564,4411.282051,4351.282051,4233.846154,4247.179487,4471.282051,4027.692308,4154.871795,4206.153846,2555,2803,20.293,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
27,4836.410256,3730.769231,4863.076923,4590.769231,4340,3838.461538,4414.871795,4353.333333,4227.692308,4247.179487,4485.641026,4036.410256,4160.512821,4222.564103,2555,2803,20.301,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
28,4821.025641,3719.487179,4851.282051,4585.641026,4327.179487,3832.820513,4408.205128,4340,4212.820513,4230.769231,4472.307692,4028.717949,4142.564103,4212.820513,2555,2803,20.309,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
29,4808.205128,3705.641026,4839.487179,4570.769231,4306.153846,3830.25641,4395.897436,4327.179487,4211.794872,4220.512821,4462.564103,4018.461538,4130.769231,4195.897436,2551,2803,20.316,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
30,4813.846154,3713.846154,4841.025641,4569.74359,4312.307692,3830.769231,4395.384615,4330.25641,4214.871795,4226.666667,4472.820513,4022.051282,4144.615385,4196.410256,2555,2803,20.324,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
31,4812.820513,3724.615385,4848.717949,4578.461538,4325.641026,3830.25641,4401.025641,4334.871795,4216.923077,4233.846154,4473.333333,4029.230769,4154.871795,4202.051282,2551,2799,20.332,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
32,4816.923077,3723.589744,4851.794872,4586.666667,4318.461538,3826.666667,4400.512821,4328.717949,4216.923077,4230.769231,4470.25641,4029.74359,4149.74359,4202.051282,2551,2803,20.34,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
33,4828.205128,3722.564103,4849.230769,4585.128205,4310.769231,3824.102564,4399.487179,4322.564103,4206.666667,4221.025641,4477.948718,4026.666667,4152.307692,4204.615385,2559,2799,20.348,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
34,4817.948718,3722.564103,4850.769231,4575.384615,4314.871795,3826.666667,4402.564103,4324.615385,4200,4213.333333,4476.410256,4027.179487,4156.410256,4201.538462,2551,2803,20.356,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
35,4812.307692,3720.512821,4857.435897,4573.846154,4319.487179,3830.769231,4409.74359,4330.25641,4213.846154,4219.487179,4474.871795,4035.897436,4153.846154,4202.051282,2555,2803,20.364,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
36,4827.692308,3727.179487,4864.102564,4585.641026,4322.564103,3831.794872,4414.358974,4338.461538,4227.692308,4233.846154,4491.282051,4047.692308,4162.564103,4216.410256,2555,2803,20.372,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
37,4826.153846,3731.794872,4864.102564,4587.179487,4320.512821,3833.333333,4410.769231,4341.025641,4223.076923,4238.974359,4496.923077,4048.205128,4171.282051,4216.923077,2555,2799,20.379,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
38,4811.282051,3723.589744,4854.358974,4572.820513,4309.74359,3827.692308,4401.025641,4333.846154,4214.358974,4230.25641,4482.051282,4036.923077,4163.076923,4202.051282,2555,2803,20.387,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
39,4813.846154,3717.948718,4843.076923,4565.641026,4307.179487,3815.897436,4392.307692,4324.102564,4214.358974,4219.487179,4470.769231,4029.230769,4151.282051,4200,2559,2803,20.395,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
40,4815.897436,3722.051282,4842.051282,4567.692308,4313.333333,3816.923077,4389.230769,4316.410256,4215.384615,4214.358974,4471.282051,4027.692308,4155.384615,4206.153846,2551,2799,20.403,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
41,4809.74359,3731.282051,4850.25641,4574.871795,4312.307692,3829.74359,4393.846154,4317.948718,4214.358974,4215.897436,4479.487179,4027.692308,4165.128205,4197.435897,2555,2803,20.411,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,1,0,0,1
42,4818.974359,3737.948718,4856.410256,4586.153846,4315.897436,3833.333333,4401.025641,4326.666667,4215.384615,4220.512821,4489.230769,4029.74359,4167.179487,4187.179487,2555,2799,20.419,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
43,4832.820513,3743.076923,4860,4588.205128,4327.179487,3830.25641,4405.128205,4334.358974,4217.948718,4229.74359,4487.179487,4036.923077,4168.717949,4198.461538,2551,2803,20.427,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
44,4824.102564,3737.948718,4854.358974,4576.410256,4324.102564,3829.74359,4401.538462,4335.897436,4218.461538,4235.897436,4480,4035.897436,4166.153846,4208.717949,2555,2799,20.435,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
45,4807.692308,3727.692308,4844.102564,4567.692308,4313.846154,3828.205128,4395.897436,4329.74359,4216.410256,4225.128205,4471.794872,4023.076923,4150.25641,4195.897436,2551,2803,20.443,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
46,4805.641026,3729.74359,4841.538462,4568.205128,4308.205128,3827.692308,4401.538462,4324.615385,4206.153846,4212.307692,4458.974359,4016.410256,4147.692308,4179.487179,2555,2799,20.45,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
47,4813.333333,3736.410256,4845.641026,4574.358974,4308.717949,3832.307692,4410.769231,4325.641026,4195.897436,4213.846154,4464.102564,4022.564103,4165.641026,4183.076923,2551,2799,20.458,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
48,4816.410256,3734.871795,4845.641026,4572.820513,4319.487179,3833.333333,4410.25641,4328.205128,4205.128205,4216.923077,4478.461538,4027.179487,4164.615385,4191.794872,2555,2799,20.465,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
49,4810.769231,3727.692308,4843.589744,4560.512821,4327.692308,3834.358974,4409.230769,4327.692308,4219.487179,4217.435897,4470.769231,4027.692308,4148.717949,4182.564103,2551,2799,20.474,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
50,4801.025641,3722.051282,4842.564103,4556.923077,4318.461538,3836.410256,4411.794872,4326.666667,4220.512821,4218.974359,4461.025641,4027.179487,4148.205128,4170.25641,2551,2803,20.482,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
51,4804.615385,3724.615385,4843.076923,4567.692308,4316.923077,3833.333333,4412.820513,4331.282051,4216.923077,4218.461538,4469.74359,4028.205128,4154.871795,4179.487179,2555,2799,20.49,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
52,4814.358974,3734.358974,4852.307692,4573.333333,4326.666667,3830.25641,4410.769231,4337.435897,4218.461538,4215.384615,4481.025641,4033.333333,4156.923077,4197.948718,2555,2795,20.498,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,1,0,0
